valid_time_tw,t2m_c,ssrd_wm2
2011-07-19 14:00:00,25.113989000000004,532.1345924999999
2011-07-19 15:00:00,25.36668030000004,463.4601611111111
2011-07-19 16:00:00,25.170007999999996,355.2672861111112
2011-07-19 17:00:00,24.57816660000003,220.375452777778
2011-07-19 18:00:00,23.966322000000048,96.48020277777738
2011-07-19 19:00:00,23.471684500000038,16.128433333333685
2011-07-19 20:00:00,23.25557200000003,0.0
2011-07-19 21:00:00,23.02022360000001,0.0
2011-07-19 22:00:00,22.8843574,0.0
2011-07-19 23:00:00,22.787431400000003,0.0
2011-07-20 00:00:00,22.64334290000005,0.0
2011-07-20 01:00:00,22.549487400000032,0.0
2011-07-20 02:00:00,22.447873100000038,0.0
2011-07-20 03:00:00,22.02325910000002,0.0
2011-07-20 04:00:00,22.027234100000044,0.0
2011-07-20 05:00:00,22.005453700000032,0.0
2011-07-20 06:00:00,22.140575600000034,10.560658333333105
2011-07-20 07:00:00,23.2362124,97.94483055555573
2011-07-20 08:00:00,24.207192899999995,233.64929444444417
2011-07-20 09:00:00,24.77280890000003,368.2340830555556
2011-07-20 10:00:00,25.259987500000022,448.0030366666667
2011-07-20 11:00:00,25.634068000000013,553.7669722222221
2011-07-20 12:00:00,26.06843090000001,657.5369925000001
2011-07-20 13:00:00,26.087431500000037,649.5897352777775
2011-07-20 14:00:00,25.812707200000034,567.6572691666667
2011-07-20 15:00:00,25.793858999999998,513.9892083333334
2011-07-20 16:00:00,25.14539510000003,328.5260305555558
2011-07-20 17:00:00,24.710415100000034,216.35155000000003
2011-07-20 18:00:00,24.23320700000005,99.34610555555516
2011-07-20 19:00:00,23.670523600000024,15.78990277777788
2011-07-20 20:00:00,23.322705299999996,0.0
2011-07-20 21:00:00,23.027815300000043,0.0
2011-07-20 22:00:00,22.880723000000046,5.277777815030681e-05
2011-07-20 23:00:00,22.73628500000001,0.0
2011-07-21 00:00:00,22.457624100000032,0.0
2011-07-21 01:00:00,22.194105400000012,0.0
2011-07-21 02:00:00,22.05671110000003,0.0
2011-07-21 03:00:00,21.953497000000027,0.0
2011-07-21 04:00:00,21.78655120000002,0.0
2011-07-21 05:00:00,21.769442600000048,0.0
2011-07-21 06:00:00,21.874374700000033,14.595008333333148
2011-07-21 07:00:00,23.402008800000033,129.16925833333335
2011-07-21 08:00:00,24.466340000000002,270.37637500000034
2011-07-21 09:00:00,25.20467880000001,451.8138783333334
2011-07-21 10:00:00,26.067640400000016,620.2220347222222
2011-07-21 11:00:00,26.105344000000002,626.6711813888888
2011-07-21 12:00:00,26.359406700000022,691.7897361111111
2011-07-21 13:00:00,26.398967200000016,653.8172472222221
2011-07-21 14:00:00,26.10456910000005,614.9727833333332
2011-07-21 15:00:00,25.5407735,439.0986888888892
2011-07-21 16:00:00,25.353556200000014,332.95280555555547
2011-07-21 17:00:00,24.872047199999997,212.49000833333315
2011-07-21 18:00:00,24.43994630000003,102.28869166666642
2011-07-21 19:00:00,23.913066200000003,16.25212777777782
2011-07-21 20:00:00,23.549324000000013,0.0
2011-07-21 21:00:00,23.171501000000035,0.0
2011-07-21 22:00:00,22.881478500000014,0.0
2011-07-21 23:00:00,22.51891280000001,0.0
2011-07-22 00:00:00,22.189949600000034,0.0
2011-07-22 01:00:00,21.843899399999998,0.0
2011-07-22 02:00:00,21.587461399999995,0.0
2011-07-22 03:00:00,21.36190860000005,0.0
2011-07-22 04:00:00,21.27292170000004,0.0
2011-07-22 05:00:00,21.059935600000017,0.0
2011-07-22 06:00:00,21.183617400000003,17.1729111111102
2011-07-22 07:00:00,23.217826900000034,156.9492166666676
2011-07-22 08:00:00,24.88619300000005,358.14067499999993
2011-07-22 09:00:00,25.952066400000035,582.2285066666667
2011-07-22 10:00:00,26.642185400000017,735.1853199999999
2011-07-22 11:00:00,26.967627400000026,838.2799800000001
2011-07-22 12:00:00,27.008289900000022,846.4220127777776
2011-07-22 13:00:00,26.951366000000007,803.3302722222223
2011-07-22 14:00:00,26.827886000000035,725.7922833333336
2011-07-22 15:00:00,26.068583500000045,517.3256805555559
2011-07-22 16:00:00,25.852338300000042,358.12852222222216
2011-07-22 17:00:00,25.457912399999998,244.6415166666659
2011-07-22 18:00:00,24.997945800000025,122.3313416666672
2011-07-22 19:00:00,24.410769200000004,19.979972222221807
2011-07-22 20:00:00,23.82995010000002,0.0
2011-07-22 21:00:00,23.34423620000001,0.0
2011-07-22 22:00:00,22.94709850000004,0.0
2011-07-22 23:00:00,22.497534099999996,0.0
2011-07-23 00:00:00,22.23012990000001,0.0
2011-07-23 01:00:00,22.049302100000034,0.0
2011-07-23 02:00:00,21.815322900000012,0.0
2011-07-23 03:00:00,21.835882200000015,0.0
2011-07-23 04:00:00,21.74044760000004,0.0
2011-07-23 05:00:00,21.58425060000002,0.0
2011-07-23 06:00:00,21.600322600000027,16.510041666667288
2011-07-23 07:00:00,23.36935410000001,151.17418888888838
2011-07-23 08:00:00,24.82406370000001,352.23686944444455
2011-07-23 09:00:00,25.936464600000022,570.2153130555556
2011-07-23 10:00:00,26.821561900000006,745.2330952777776
2011-07-23 11:00:00,27.286029600000006,823.7488086111111
2011-07-23 12:00:00,27.296991900000023,840.949388611111
2011-07-23 13:00:00,27.099918400000035,769.7310055555558
2011-07-23 14:00:00,26.8812681,724.2987944444445
2011-07-23 15:00:00,27.011970700000006,633.9910305555553
2011-07-23 16:00:00,26.53891070000003,443.48667500000033
2011-07-23 17:00:00,26.05446930000005,321.5375805555553
2011-07-23 18:00:00,25.383573100000035,145.07168055555576
2011-07-23 19:00:00,24.7277699,20.551727777777447
2011-07-23 20:00:00,24.194531600000005,0.0
2011-07-23 21:00:00,23.86703560000001,0.0
2011-07-23 22:00:00,23.490730799999994,1.66666673289405e-05
2011-07-23 23:00:00,22.90978100000001,0.0
2011-07-24 00:00:00,22.46044760000001,0.0
2011-07-24 01:00:00,22.221165900000017,0.0
2011-07-24 02:00:00,22.096678800000007,0.0
2011-07-24 03:00:00,22.252232500000048,0.0
2011-07-24 04:00:00,21.846491900000046,0.0
2011-07-24 05:00:00,21.590737700000034,0.0
2011-07-24 06:00:00,21.74309930000004,16.83682499999905
2011-07-24 07:00:00,23.82868450000001,157.59956944444528
2011-07-24 08:00:00,25.23001850000003,365.31196388888895
2011-07-24 09:00:00,26.152996599999994,566.5081563888889
2011-07-24 10:00:00,26.903997000000004,718.6191130555555
2011-07-24 11:00:00,27.26523450000002,828.2753144444445
2011-07-24 12:00:00,27.32267520000005,853.0900216666669
2011-07-24 13:00:00,27.20966420000002,771.2484972222222
2011-07-24 14:00:00,27.054933300000016,697.3588666666667
2011-07-24 15:00:00,26.516664600000013,534.8436638888883
2011-07-24 16:00:00,25.954416900000012,318.4735166666667
2011-07-24 17:00:00,25.511618200000044,223.92587777777783
2011-07-24 18:00:00,25.002325900000017,103.52700000000083
2011-07-24 19:00:00,24.363819000000035,16.453219444444404
2011-07-24 20:00:00,23.940016600000035,0.0
2011-07-24 21:00:00,23.610564699999998,0.0
2011-07-24 22:00:00,23.320612700000027,0.0
2011-07-24 23:00:00,22.863081600000044,0.0
2011-07-25 00:00:00,22.520891600000027,0.0
2011-07-25 01:00:00,22.294280800000024,0.0
2011-07-25 02:00:00,21.95179200000001,0.0
2011-07-25 03:00:00,22.003329500000007,0.0
2011-07-25 04:00:00,21.836310300000036,0.0
2011-07-25 05:00:00,21.72255270000005,0.0
2011-07-25 06:00:00,21.81031390000004,14.5971888888886
2011-07-25 07:00:00,23.419321500000024,135.28818055555536
2011-07-25 08:00:00,24.52160650000002,313.7900861111107
2011-07-25 09:00:00,25.40563480000003,502.2410941666667
2011-07-25 10:00:00,25.87366110000005,616.3669558333333
2011-07-25 11:00:00,26.286818600000004,763.7676230555556
2011-07-25 12:00:00,26.240212000000042,703.0072847222222
2011-07-25 13:00:00,26.03645750000004,714.8191005555556
2011-07-25 14:00:00,25.664444100000026,560.761761111111
2011-07-25 15:00:00,25.414061300000014,430.3324250000001
2011-07-25 16:00:00,25.088242300000047,335.3868666666663
2011-07-25 17:00:00,24.82784330000004,233.50382222222268
2011-07-25 18:00:00,24.169143700000006,92.10048055555568
2011-07-25 19:00:00,23.61830210000005,15.41509166666617
2011-07-25 20:00:00,23.22229920000001,0.0
2011-07-25 21:00:00,22.888664900000038,0.0
2011-07-25 22:00:00,22.64205240000001,0.0
2011-07-25 23:00:00,22.430708400000015,0.0
2011-07-26 00:00:00,22.28531750000002,0.0
2011-07-26 01:00:00,22.196995900000047,0.0
2011-07-26 02:00:00,22.018804500000044,0.0
